global_step,phase,run,epoch,loss,lr
29512,pretrain,ep-3-res,,0.155597,8.926568996572507e-06
29762,pretrain,ep-3-res,,0.155811,8.908704065198231e-06
29962,pretrain,ep-3-res,,0.155992,8.894319182435529e-06
30112,pretrain,ep-3-res,,0.156113,8.88347650862266e-06
30162,pretrain,ep-3-res,,0.15613,8.87985202182469e-06
30212,pretrain,ep-3-res,,0.156131,8.876222412004684e-06
30262,pretrain,ep-3-res,,0.156107,8.872587684017812e-06
30412,pretrain,ep-3-res,,0.156032,8.86165283971032e-06
30462,pretrain,ep-3-res,,0.156034,8.857997687744475e-06
30512,pretrain,ep-3-res,,0.156098,8.854337441990176e-06
30562,pretrain,ep-3-res,,0.156024,8.850672107343559e-06
30612,pretrain,ep-3-res,,0.156079,8.847001688707574e-06
30662,pretrain,ep-3-res,,0.156028,8.84332619099198e-06
30862,pretrain,ep-3-res,,0.156087,8.828573507766267e-06
30912,pretrain,ep-3-res,,0.156036,8.82487268853651e-06
30962,pretrain,ep-3-res,,0.156016,8.82116681982812e-06
31062,pretrain,ep-3-res,,0.156048,8.813739953810883e-06
31112,pretrain,ep-3-res,,0.156093,8.810018966436628e-06
31162,pretrain,ep-3-res,,0.156081,8.806292949452895e-06
31262,pretrain,ep-3-res,,0.156072,8.798825846600259e-06
31362,pretrain,ep-3-res,,0.155989,8.791338685206578e-06
31512,pretrain,ep-3-res,,0.156093,8.780070421014232e-06
31562,pretrain,ep-3-res,,0.156111,8.776304347147013e-06
31612,pretrain,ep-3-res,,0.156117,8.772533288768861e-06
31662,pretrain,ep-3-res,,0.156115,8.768757250924162e-06
31712,pretrain,ep-3-res,,0.156061,8.764976238663938e-06
31762,pretrain,ep-3-res,,0.15607,8.76119025704588e-06
31812,pretrain,ep-3-res,,0.156037,8.75739931113434e-06
31912,pretrain,ep-3-res,,0.156065,8.749802546721328e-06
32012,pretrain,ep-3-res,,0.156057,8.742185986072321e-06
32112,pretrain,ep-3-res,,0.156028,8.734549669940618e-06
32262,pretrain,ep-3-res,,0.156018,8.723058243620988e-06
32362,pretrain,ep-3-res,,0.155991,8.715372717771474e-06
32412,pretrain,ep-3-res,,0.155956,8.711522597766809e-06
32462,pretrain,ep-3-res,,0.155956,8.70766757990686e-06
32562,pretrain,ep-3-res,,0.155879,8.69994287125442e-06
32662,pretrain,ep-3-res,,0.155831,8.692198633146128e-06
32812,pretrain,ep-3-res,,0.155878,8.680545748924764e-06
32912,pretrain,ep-3-res,,0.15589,8.672752868689443e-06
33012,pretrain,ep-3-res,,0.155896,8.66494060448163e-06
33062,pretrain,ep-3-res,,0.155855,8.661027216446635e-06
33112,pretrain,ep-3-res,,0.155829,8.657108998101779e-06
33162,pretrain,ep-3-res,,0.155841,8.653185954688291e-06
33212,pretrain,ep-3-res,,0.155821,8.649258091453841e-06
33362,pretrain,ep-3-res,,0.15583,8.637445635398216e-06
33412,pretrain,ep-3-res,,0.155791,8.633498545485583e-06
33562,pretrain,ep-3-res,,0.155728,8.621628535983176e-06
33762,pretrain,ep-3-res,,0.155715,8.605734994967835e-06
33912,pretrain,ep-3-res,,0.155653,8.593764878972758e-06
33962,pretrain,ep-3-res,,0.155661,8.589765352512922e-06
34112,pretrain,ep-3-res,,0.155681,8.5777383846487e-06
34162,pretrain,ep-3-res,,0.155663,8.573719950407888e-06
34262,pretrain,ep-3-res,,0.155697,8.565668946739368e-06
34412,pretrain,ep-3-res,,0.155745,8.553557184087496e-06
34512,pretrain,ep-3-res,,0.15579,8.545459233892168e-06
34562,pretrain,ep-3-res,,0.155787,8.541403242505268e-06
34712,pretrain,ep-3-res,,0.155745,8.529207268312598e-06
34762,pretrain,ep-3-res,,0.155747,8.525132628364394e-06
34812,pretrain,ep-3-res,,0.155777,8.521053339886446e-06
34962,pretrain,ep-3-res,,0.155799,8.508787637872015e-06
35012,pretrain,ep-3-res,,0.155772,8.504689809904002e-06
35062,pretrain,ep-3-res,,0.155788,8.500587360751692e-06
35112,pretrain,ep-3-res,,0.155811,8.496480295902752e-06
35162,pretrain,ep-3-res,,0.155797,8.492368620851018e-06
35212,pretrain,ep-3-res,,0.155765,8.488252341096488e-06
35262,pretrain,ep-3-res,,0.155716,8.484131462145332e-06
35312,pretrain,ep-3-res,,0.155733,8.48000598950987e-06
35362,pretrain,ep-3-res,,0.155758,8.475875928708548e-06
35562,pretrain,ep-3-res,,0.155778,8.459309914428657e-06
35612,pretrain,ep-3-res,,0.1558,8.455156995789546e-06
35712,pretrain,ep-3-res,,0.155782,8.446837499293213e-06
35812,pretrain,ep-3-res,,0.155793,8.438499827611588e-06
35862,pretrain,ep-3-res,,0.1558,8.434324190013658e-06
36012,pretrain,ep-3-res,,0.155823,8.421770137236318e-06
36062,pretrain,ep-3-res,,0.155804,8.417576424974908e-06
36112,pretrain,ep-3-res,,0.155782,8.413378208056892e-06
36162,pretrain,ep-3-res,,0.155774,8.409175492098027e-06
36212,pretrain,ep-3-res,,0.15576,8.404968282720107e-06
36412,pretrain,ep-3-res,,0.155723,8.388094623663776e-06
36612,pretrain,ep-3-res,,0.155729,8.371149521204994e-06
36662,pretrain,ep-3-res,,0.155718,8.36690212502518e-06
36712,pretrain,ep-3-res,,0.155724,8.362650291973502e-06
36812,pretrain,ep-3-res,,0.155736,8.354133338010434e-06
36912,pretrain,ep-3-res,,0.155719,8.345598704886786e-06
37012,pretrain,ep-3-res,,0.155713,8.337046438268116e-06
37062,pretrain,ep-3-res,,0.155722,8.332763706694451e-06
37162,pretrain,ep-3-res,,0.155667,8.32418507566255e-06
37262,pretrain,ep-3-res,,0.155605,8.315588925711814e-06
37312,pretrain,ep-3-res,,0.155624,8.311284295511581e-06
37412,pretrain,ep-3-res,,0.155601,8.302661953451942e-06
37612,pretrain,ep-3-res,,0.155595,8.285365104290296e-06
37662,pretrain,ep-3-res,,0.155582,8.281030058016036e-06
37712,pretrain,ep-3-res,,0.155588,8.276690689737153e-06
37762,pretrain,ep-3-res,,0.155613,8.272347005258213e-06
37812,pretrain,ep-3-res,,0.155635,8.267999010389572e-06
37862,pretrain,ep-3-res,,0.155638,8.263646710947349e-06
38112,pretrain,ep-3-res,,0.155632,8.24182084909929e-06
38262,pretrain,ep-3-res,,0.155636,8.228674050591416e-06
38362,pretrain,ep-3-res,,0.155636,8.219888248631192e-06
38612,pretrain,ep-3-res,,0.155598,8.197849642997615e-06
38712,pretrain,ep-3-res,,0.155587,8.18900468426719e-06
38762,pretrain,ep-3-res,,0.155565,8.184575903583096e-06
38962,pretrain,ep-3-res,,0.155554,8.166818910350471e-06
39062,pretrain,ep-3-res,,0.155553,8.157915374590539e-06
39112,pretrain,ep-3-res,,0.155556,8.153457367752295e-06
39162,pretrain,ep-3-res,,0.155554,8.148995209557704e-06
39212,pretrain,ep-3-res,,0.155552,8.144528905975601e-06
39262,pretrain,ep-3-res,,0.155556,8.140058462980362e-06
39412,pretrain,ep-3-res,,0.155519,8.126622357342593e-06
39512,pretrain,ep-3-res,,0.155503,8.11764436629741e-06
39562,pretrain,ep-3-res,,0.155496,8.113149212594746e-06
39812,pretrain,ep-3-res,,0.155478,8.09061210296359e-06
39962,pretrain,ep-3-res,,0.155495,8.077040981446414e-06
40162,pretrain,ep-3-res,,0.155486,8.058889493183624e-06
40262,pretrain,ep-3-res,,0.155504,8.049789575615566e-06
40312,pretrain,ep-3-res,,0.155529,8.045233594760207e-06
40512,pretrain,ep-3-res,,0.155491,8.026969666460129e-06
40562,pretrain,ep-3-res,,0.155483,8.022393713704e-06
40662,pretrain,ep-3-res,,0.155474,8.013229886203087e-06
40712,pretrain,ep-3-res,,0.155487,8.008642023716341e-06
40762,pretrain,ep-3-res,,0.1555,8.004050203586273e-06
40812,pretrain,ep-3-res,,0.155518,7.999454431955154e-06
40862,pretrain,ep-3-res,,0.155511,7.994854714970553e-06
41043,pretrain,ep-3-res,,0.152482,7.978170844090687e-06
41243,pretrain,ep-3-res,,0.152738,7.959675946355947e-06
41293,pretrain,ep-3-res,,0.152916,7.955042476087867e-06
41343,pretrain,ep-3-res,,0.153217,7.95040511987419e-06
41393,pretrain,ep-3-res,,0.153461,7.945763883918096e-06
41493,pretrain,ep-3-res,,0.153924,7.936469797617336e-06
41543,pretrain,ep-4,,0.154135,7.931816959704958e-06
41593,pretrain,ep-4,,0.154485,7.927160266914717e-06
41643,pretrain,ep-3-res,,0.154798,7.922499725475659e-06
41693,pretrain,ep-4,,0.154458,7.917835341621977e-06
41793,pretrain,ep-4,,0.154542,7.90849507163328e-06
41843,pretrain,ep-4,,0.154792,7.903819197992314e-06
42143,pretrain,ep-4,,0.154282,7.875684009461554e-06
42543,pretrain,ep-4,,0.154294,7.837958992384226e-06
43143,pretrain,ep-4,,0.154212,7.780924965369824e-06
43193,pretrain,ep-4,,0.154253,7.776148233171878e-06
43243,pretrain,ep-4,,0.1542,7.77136785432718e-06
43293,pretrain,ep-4,,0.154236,7.766583835230224e-06
43593,pretrain,ep-4,,0.154134,7.73780363405541e-06
43643,pretrain,ep-4,,0.15414,7.732994312646563e-06
43693,pretrain,ep-4,,0.154134,7.728181402316025e-06
43843,pretrain,ep-4,,0.154059,7.713721202198455e-06
43893,pretrain,ep-4,,0.154146,7.708894000609215e-06
43943,pretrain,ep-4,,0.154058,7.704063242336206e-06
43993,pretrain,ep-4,,0.154065,7.699228933841311e-06
44043,pretrain,ep-4,,0.15397,7.69439108159116e-06
44143,pretrain,ep-4,,0.153978,7.684704771715384e-06
44193,pretrain,ep-4,,0.154035,7.679856327046692e-06
44393,pretrain,ep-4,,0.154034,7.660427434884151e-06
44643,pretrain,ep-4,,0.154149,7.636062801981102e-06
45193,pretrain,ep-4,,0.153982,7.582157346955118e-06
45243,pretrain,ep-4,,0.153938,7.577236396765611e-06
45543,pretrain,ep-4,,0.153824,7.547639934336509e-06
45593,pretrain,ep-4,,0.153791,7.542695458633916e-06
45643,pretrain,ep-4,,0.153801,7.537747648563912e-06
45943,pretrain,ep-4,,0.15389,7.507991137373467e-06
46043,pretrain,ep-4,,0.153938,7.498045925925542e-06
46093,pretrain,ep-4,,0.153939,7.493068404912084e-06
46143,pretrain,ep-4,,0.153914,7.4880876159151175e-06
46243,pretrain,ep-4,,0.153927,7.478116260625312e-06
46393,pretrain,ep-4,,0.153988,7.463134884520329e-06
46743,pretrain,ep-4,,0.153919,7.4280656747651976e-06
46843,pretrain,ep-4,,0.15395,7.418017170633659e-06
46943,pretrain,ep-4,,0.15397,7.407955996143036e-06
46993,pretrain,ep-4,,0.153926,7.402920674333405e-06
47043,pretrain,ep-4,,0.15396,7.397882205126858e-06
47093,pretrain,ep-4,,0.153987,7.392840595263125e-06
47293,pretrain,ep-4,,0.154024,7.372642884177904e-06
47443,pretrain,ep-4,,0.153987,7.357461954833546e-06
47593,pretrain,ep-4,,0.15398,7.342253246214574e-06
47993,pretrain,ep-4,,0.154061,7.301562273595377e-06
48093,pretrain,ep-4,,0.154079,7.291359276068779e-06
48493,pretrain,ep-4,,0.154053,7.250427906238102e-06
48593,pretrain,ep-4,,0.154064,7.240165492609745e-06
48843,pretrain,ep-4,,0.154037,7.214458309311278e-06
48943,pretrain,ep-4,,0.154019,7.204155120727699e-06
48993,pretrain,ep-4,,0.154001,7.198999200713752e-06
49093,pretrain,ep-4,,0.154008,7.188678743725724e-06
49393,pretrain,ep-4,,0.153998,7.157648934412458e-06
49493,pretrain,ep-4,,0.153989,7.1472830363346805e-06
49543,pretrain,ep-4,,0.153984,7.1420958756655495e-06
49593,pretrain,ep-4,,0.153956,7.136905916493188e-06
49743,pretrain,ep-4,,0.153957,7.121319317399134e-06
49993,pretrain,ep-4,,0.153898,7.095286330864924e-06
50193,pretrain,ep-4,,0.153907,7.074410653917011e-06
50243,pretrain,ep-4,,0.15388,7.0691849473088085e-06
50443,pretrain,ep-4,,0.153903,7.048255181096679e-06
50493,pretrain,ep-4,,0.153906,7.043016039594841e-06
50843,pretrain,ep-4,,0.154013,7.006267794867677e-06
50893,pretrain,ep-4,,0.154021,7.001007522144359e-06
51043,pretrain,ep-4,,0.153979,6.98521107348373e-06
51193,pretrain,ep-4,,0.153953,6.969391327034928e-06
51343,pretrain,ep-4,,0.153939,6.953548473250094e-06
51393,pretrain,ep-4,,0.153937,6.948262419982685e-06
51493,pretrain,ep-4,,0.153937,6.93768270285956e-06
51843,pretrain,ep-4,,0.153896,6.900574525263229e-06
51893,pretrain,ep-4,,0.153907,6.895263398535671e-06
51943,pretrain,ep-4,,0.153893,6.889949803481657e-06
52043,pretrain,ep-4,,0.153881,6.879315236828611e-06
52093,pretrain,ep-4,,0.153873,6.873994279454963e-06
52293,pretrain,ep-4,,0.153853,6.852686122428329e-06
52443,pretrain,ep-4,,0.153858,6.836679660315837e-06
52493,pretrain,ep-4,,0.15386,6.831339383502541e-06
52543,pretrain,ep-4,,0.153858,6.825996723871091e-06
52793,pretrain,ep-4,,0.153842,6.799247933684924e-06
52943,pretrain,ep-4,,0.15384,6.783170523627497e-06
52993,pretrain,ep-4,,0.153846,6.777806740610703e-06
53043,pretrain,ep-4,,0.15385,6.772440646383987e-06
53143,pretrain,ep-4,,0.153871,6.761701553015798e-06
53343,pretrain,ep-4,,0.153865,6.7401959477976095e-06
53443,pretrain,ep-4,,0.153824,6.729429551015921e-06
53543,pretrain,ep-4,,0.153813,6.71865416824557e-06
53643,pretrain,ep-4,,0.153799,6.707869857141517e-06
53743,pretrain,ep-4,,0.153794,6.697076675406526e-06
53993,pretrain,ep-4,,0.153796,6.670055291160364e-06
54043,pretrain,ep-4,,0.153798,6.664644484153417e-06
54293,pretrain,ep-4,,0.153761,6.637558196408099e-06
54343,pretrain,ep-4,,0.153782,6.6321345390419e-06
54443,pretrain,ep-4,,0.153789,6.621280882515135e-06
54574,pretrain,ep-4,,0.151073,6.6070498808456134e-06
54624,pretrain,ep-4,,0.151505,6.601614423854839e-06
54724,pretrain,ep-4,,0.153389,6.590737290570853e-06
54774,pretrain,ep-4,,0.153413,6.585295628827489e-06
54974,pretrain,ep-4,,0.15346,6.563508517721805e-06
55074,pretrain,ep-4,,0.153278,6.552602785701918e-06
55174,pretrain,ep-4,,0.153257,6.541689013826122e-06
55324,pretrain,ep-4,,0.153483,6.525303409034307e-06
55424,pretrain,ep-4,,0.153407,6.514369793092117e-06
55724,pretrain,ep-4,,0.153427,6.481522167767077e-06
56124,pretrain,ep-4,,0.153238,6.437618374830494e-06
56174,pretrain,ep-4,,0.153142,6.432121970881698e-06
56224,pretrain,ep-4,,0.153084,6.426623718130053e-06
56324,pretrain,ep-4,,0.152992,6.415621695639779e-06
56524,pretrain,ep-4,,0.152971,6.393595788799344e-06
56574,pretrain,ep-4,,0.153071,6.388084800498527e-06
57024,pretrain,ep-4,,0.15316,6.338406245860171e-06
57224,pretrain,ep-4,,0.152944,6.31628175860061e-06
57424,pretrain,ep-4,,0.152993,6.294130169809327e-06
57474,pretrain,ep-4,,0.153023,6.288588093542966e-06
57524,pretrain,ep-4,,0.152977,6.28304436047262e-06
57674,pretrain,ep-4,,0.152841,6.266403294604732e-06
57724,pretrain,ep-4,,0.152833,6.260853008496499e-06
57774,pretrain,ep-4,,0.152803,6.255301102684265e-06
57874,pretrain,ep-4,,0.152823,6.2441924616561015e-06
57924,pretrain,ep-4,,0.152788,6.238635741299701e-06
58224,pretrain,ep-4,,0.152902,6.205262289779768e-06
58324,pretrain,ep-4,,0.153015,6.19412536380432e-06
58374,pretrain,ep-4,,0.152913,6.188554601423629e-06
58424,pretrain,ep-4,,0.152917,6.182982316049284e-06
58624,pretrain,ep-4,,0.152926,6.1606780937217045e-06
58924,pretrain,ep-4,,0.152717,6.127177338486115e-06
58974,pretrain,ep-4,,0.152755,6.121588792573304e-06
59024,pretrain,ep-4,,0.152735,6.11599881324402e-06
59074,pretrain,ep-4,,0.152784,6.110407407975721e-06
59274,pretrain,ep-4,,0.152812,6.088027677128278e-06
59374,pretrain,ep-4,,0.152836,6.076829450623844e-06
59524,pretrain,ep-4,,0.152849,6.060021828023605e-06
59624,pretrain,ep-4,,0.152851,6.048809978494155e-06
59674,pretrain,ep-4,,0.152857,6.043202045884318e-06
59724,pretrain,ep-4,,0.152941,6.0375927847124586e-06
59824,pretrain,ep-4,,0.152954,6.026370306697456e-06
59924,pretrain,ep-4,,0.152929,6.015142604496357e-06
60274,pretrain,ep-4,,0.152848,5.975805373910632e-06
60324,pretrain,ep-4,,0.15288,5.9701807557468e-06
60374,pretrain,ep-4,,0.152932,5.964554906698268e-06
60424,pretrain,ep-4,,0.152904,5.958927834290477e-06
60474,pretrain,ep-4,,0.152907,5.953299546050506e-06
60824,pretrain,ep-4,,0.152981,5.913868117683754e-06
61174,pretrain,ep-4,,0.152949,5.874380067287468e-06
61224,pretrain,ep-4,,0.152966,5.868734445896807e-06
61374,pretrain,ep-4,,0.152972,5.8517910408326615e-06
61424,pretrain,ep-4,,0.152993,5.846141084029938e-06
61674,pretrain,ep-4,,0.153006,5.817875476784195e-06
61824,pretrain,ep-4,,0.15303,5.800903726105517e-06
62024,pretrain,ep-4,,0.152997,5.778260698238256e-06
62074,pretrain,ep-4,,0.153014,5.772597486933237e-06
62224,pretrain,ep-4,,0.153,5.755602083807983e-06
62274,pretrain,ep-4,,0.153008,5.749935051622824e-06
62324,pretrain,ep-4,,0.152996,5.744267083165802e-06
62374,pretrain,ep-4,,0.153004,5.738598186018705e-06
62474,pretrain,ep-4,,0.152975,5.727257635987636e-06
62524,pretrain,ep-4,,0.152972,5.7215859982734136e-06
62574,pretrain,ep-4,,0.152954,5.71591346220859e-06
62624,pretrain,ep-4,,0.152964,5.710240035381064e-06
62824,pretrain,ep-4,,0.152896,5.687537572243386e-06
63074,pretrain,ep-4,,0.152905,5.659140362196669e-06
63274,pretrain,ep-4,,0.152873,5.636407881835175e-06
63324,pretrain,ep-4,,0.152863,5.630722781707892e-06
63424,pretrain,ep-4,,0.152859,5.619350258638271e-06
63474,pretrain,ep-4,,0.152857,5.613662850908454e-06
63674,pretrain,ep-4,,0.152852,5.590905756215879e-06
63974,pretrain,ep-4,,0.152885,5.5567485601225424e-06
64074,pretrain,ep-4,,0.152864,5.545357324011271e-06
64174,pretrain,ep-4,,0.152858,5.5339634374313915e-06
64324,pretrain,ep-4,,0.15287,5.516867771296257e-06
64524,pretrain,ep-4,,0.152901,5.494064842258541e-06
64574,pretrain,ep-4,,0.152894,5.488362605918763e-06
64874,pretrain,ep-4,,0.152912,5.4541371409616234e-06
64974,pretrain,ep-4,,0.152939,5.4427242464723476e-06
65024,pretrain,ep-4,,0.152922,5.437017007416371e-06
65074,pretrain,ep-4,,0.152926,5.431309250665023e-06
65124,pretrain,ep-4,,0.152933,5.425600983853315e-06
65374,pretrain,ep-4,,0.152922,5.3970522661619966e-06
65524,pretrain,ep-4,,0.152876,5.379917403608574e-06
65624,pretrain,ep-4,,0.152832,5.3684919425937524e-06
66324,pretrain,ep-4,,0.152821,5.288469424443785e-06
66374,pretrain,ep-4,,0.152822,5.282750889318177e-06
66424,pretrain,ep-4,,0.152815,5.277032042852097e-06
66674,pretrain,ep-4,,0.152804,5.248433408173233e-06
66774,pretrain,ep-4,,0.152777,5.2369920426932725e-06
66824,pretrain,ep-4,,0.152768,5.231270980930696e-06
67074,pretrain,ep-4,,0.152747,5.20266218801368e-06
67224,pretrain,ep-4,,0.152726,5.185494400520077e-06
67424,pretrain,ep-4,,0.152748,5.162601515495745e-06
67524,pretrain,ep-4,,0.152741,5.151154138628097e-06
67774,pretrain,ep-4,,0.152728,5.12253346253837e-06
67824,pretrain,ep-4,,0.152734,5.116809005617653e-06
67924,pretrain,ep-4,,0.152728,5.10535983133142e-06
67974,pretrain,ep-4,,0.152728,5.09963512928095e-06
68024,pretrain,ep-4,,0.152731,5.0939103608357834e-06
68124,pretrain,ep-4,,0.152754,5.082460655392508e-06
68305,pretrain,ep-4,,0.150791,5.0617362889167544e-06
68505,pretrain,ep-4,,0.15195,5.038836211986438e-06
69005,pretrain,ep-4,,0.151615,4.981588137107344e-06
69205,pretrain,ep-4,,0.151622,4.958691040646231e-06
69255,pretrain,ep-4,,0.151544,4.952967052738344e-06
69405,pretrain,ep-4,,0.15161,4.935795898420536e-06
69505,pretrain,ep-4,,0.151309,4.924349213276681e-06
69605,pretrain,ep-4,,0.151102,4.912903200442391e-06
69755,pretrain,ep-4,,0.151225,4.8957355757399455e-06
70005,pretrain,ep-4,,0.151255,4.867127097005204e-06
70055,pretrain,ep-4,,0.151203,4.86140610450789e-06
70205,pretrain,ep-4,,0.151206,4.844244671266924e-06
70355,pretrain,ep-4,,0.151159,4.827085715091183e-06
70405,pretrain,ep-4,,0.151165,4.821366649196727e-06
70555,pretrain,ep-4,,0.151255,4.804211317107602e-06
70805,pretrain,ep-4,,0.151294,4.775625774538741e-06
70855,pretrain,ep-4,,0.151365,4.769909736491663e-06
71005,pretrain,ep-4,,0.151336,4.752763900917706e-06
71205,pretrain,ep-4,,0.151303,4.7299083888773616e-06
71305,pretrain,ep-4,,0.15126,4.718483171319284e-06
71505,pretrain,ep-4,,0.151287,4.695638118786947e-06
71655,pretrain,ep-4,,0.151278,4.6785092797941405e-06
71755,pretrain,ep-4,,0.151325,4.667092525702504e-06
71855,pretrain,ep-4,,0.151332,4.6556778204031044e-06
71955,pretrain,ep-4,,0.151362,4.6442652249716855e-06
72055,pretrain,ep-4,,0.151446,4.632854800472707e-06
72155,pretrain,ep-4,,0.151445,4.621446607959005e-06
72205,pretrain,ep-4,,0.151463,4.615743367772396e-06
72405,pretrain,ep-4,,0.151462,4.592936292160974e-06
72755,pretrain,ep-4,,0.151497,4.553047741980859e-06
72955,pretrain,ep-4,,0.151495,4.530268741568474e-06
73105,pretrain,ep-4,,0.15148,4.513191764417844e-06
73155,pretrain,ep-4,,0.151481,4.507500864678236e-06
73255,pretrain,ep-4,,0.151493,4.496121249841111e-06
73505,pretrain,ep-4,,0.151425,4.4676853116276025e-06
73555,pretrain,ep-4,,0.151418,4.462000430369068e-06
73805,pretrain,ep-4,,0.151413,4.433587974239123e-06
73955,pretrain,ep-4,,0.151443,4.416550334315538e-06
74005,pretrain,ep-4,,0.151397,4.410872805554357e-06
74055,pretrain,ep-4,,0.151409,4.405196131725081e-06
74105,pretrain,ep-4,,0.151391,4.399520320421146e-06
74155,pretrain,ep-4,,0.15142,4.3938453792348345e-06
74405,pretrain,ep-4,,0.151434,4.365483990715317e-06
74555,pretrain,ep-4,,0.151506,4.3484780846634255e-06
74805,pretrain,ep-4,,0.15151,4.32015377684071e-06
74955,pretrain,ep-4,,0.151501,4.303170846920859e-06
75005,pretrain,ep-4,,0.151492,4.2975118581856675e-06
75105,pretrain,ep-4,,0.151442,4.286196907993079e-06
75555,pretrain,ep-4,,0.151488,4.235331080079562e-06
75605,pretrain,ep-4,,0.151526,4.2296846693947365e-06
75705,pretrain,ep-4,,0.1515,4.218395147474129e-06
75755,pretrain,ep-4,,0.151494,4.2127520513398385e-06
75805,pretrain,ep-4,,0.151498,4.2071100751547454e-06
75855,pretrain,ep-4,,0.151507,4.201469226465868e-06
75955,pretrain,ep-4,,0.151567,4.190190941757283e-06
76005,pretrain,ep-4,,0.151574,4.184553520824032e-06
76505,pretrain,ep-4,,0.151575,4.1282442267708684e-06
76555,pretrain,ep-4,,0.151592,4.122619954603092e-06
